"","recid","province","department","dcode","year","month","dip","pres","total","ucr","pj","soc","con","enp","urb","lit","pop"
"10333",13123,"La Pampa","Realico",11018,1997,NA,1,0,9505,2702,4864,NA,NA,2.73071956634521,0.745058703422552,0.971336007118225,14803.6
"10334",3625,"La Pampa","Realico",11018,1999,NA,0,1,10267,4954,4016,NA,NA,2.54709148406982,0.759557342529304,0.972938001155853,15052.8
"10335",13652,"La Pampa","Realico",11018,1999,NA,1,0,10239,4447,4550,NA,NA,2.54069328308105,0.759557342529304,0.972938001155853,15052.8
"10336",14175,"La Pampa","Realico",11018,2001,NA,1,0,7844,1826,3876,NA,NA,3.04784607887268,0.774055981636055,0.974539995193481,15302
"10337",17029,"La Pampa","Realico",11018,2003,NA,1,0,0,NA,NA,NA,NA,NA,0.788554620742806,0.97614198923111,15554.277136727
"10338",3970,"La Pampa","Realico",11018,2003,NA,0,1,9770,236,6364,59,NA,4.68749237060547,0.788554620742806,0.97614198923111,15554.277136727
"10339",8055,"La Pampa","Toay",11019,1954,NA,1,0,1803,430,1214,NA,NA,1.93043553829193,0.5186566389524,0.855515461076389,5788.46153846156
"10340",14706,"La Pampa","Toay",11019,1957,NA,1,0,1879,1219,317,103,NA,3.31057691574097,0.566587610886646,0.863566371527585,5470.23076923078
"10341",1524,"La Pampa","Toay",11019,1958,NA,0,1,2055,1639,NA,60,NA,2.31092810630798,0.582564601531395,0.86625000834465,5364.15384615384
"10342",8491,"La Pampa","Toay",11019,1962,NA,1,0,2058,1058,823,57,NA,3.16142702102661,0.579132348299026,0.876984555612911,5123
"10343",5724,"La Pampa","Toay",11019,1963,NA,0,1,2060,1222,550,NA,NA,3.7835705280304,0.561439231038094,0.879668192429976,5108.5
"10344",16176,"La Pampa","Toay",11019,1963,NA,1,0,2060,1234,726,NA,NA,3.76823687553406,0.561439231038094,0.879668192429976,5108.5
"10345",8921,"La Pampa","Toay",11019,1965,NA,1,0,2028,1176,719,NA,37,3.60949730873108,0.526052996516228,0.885035466064106,5079.5
"10346",4698,"La Pampa","Toay",11019,1973,3,0,1,2190,269,1024,NA,NA,3.08133411407471,0.498275151848794,0.906504560600627,5203.5
"10347",16675,"La Pampa","Toay",11019,1973,3,1,0,2188,245,1014,NA,NA,3.13058304786682,0.498275151848794,0.906504560600627,5203.5
"10348",5204,"La Pampa","Toay",11019,1973,9,0,1,2161,597,1059,NA,NA,2.95656323432922,0.498275151848794,0.906504560600627,5203.5
"10349",9409,"La Pampa","Toay",11019,1983,NA,1,0,2824,1019,1138,NA,NA,3.13742256164551,0.70056762397288,0.933340928771279,5988.72727272726
"10350",2023,"La Pampa","Toay",11019,1983,NA,0,1,2835,1036,1147,NA,NA,3.10262942314148,0.70056762397288,0.933340928771279,5988.72727272726
"10351",9935,"La Pampa","Toay",11019,1985,NA,1,0,2972,1240,1213,NA,NA,2.82028532028198,0.741026118397691,0.938708202405409,6206.54545454544
"10352",10463,"La Pampa","Toay",11019,1987,NA,1,0,3206,1291,1594,NA,NA,2.41524696350098,0.781484612822503,0.944075476039539,6424.36363636362
"10353",2551,"La Pampa","Toay",11019,1989,NA,0,1,3332,1304,1679,NA,NA,2.50986433029175,0.821943107247314,0.94944274967367,6642.18181818182
"10354",10991,"La Pampa","Toay",11019,1989,NA,1,0,3265,1272,1642,NA,NA,2.52433753013611,0.821943107247314,0.94944274967367,6642.18181818182
"10355",11520,"La Pampa","Toay",11019,1991,NA,1,0,3432,847,1399,NA,NA,3.45223236083984,0.862401601672126,0.9548100233078,6860
"10356",12050,"La Pampa","Toay",11019,1993,NA,1,0,3442,818,1268,NA,NA,3.51669645309448,0.902860096096937,0.958178019523621,7339.20000000001
"10357",3088,"La Pampa","Toay",11019,1995,NA,0,1,4086,811,1966,NA,NA,3.14769148826599,0.943318590521748,0.961546015739441,7818.40000000002
"10358",12587,"La Pampa","Toay",11019,1995,NA,1,0,4062,753,1934,NA,NA,3.42996144294739,0.943318590521748,0.961546015739441,7818.40000000002
"10359",13124,"La Pampa","Toay",11019,1997,NA,1,0,4222,815,2087,NA,NA,2.85551738739014,0.98377708494656,0.964914011955261,8297.60000000003
"10360",3626,"La Pampa","Toay",11019,1999,NA,0,1,5017,2305,2216,NA,NA,2.44401884078979,1,0.968282008171081,8776.79999999999
"10361",13653,"La Pampa","Toay",11019,1999,NA,1,0,4983,1989,2483,NA,NA,2.41792988777161,1,0.968282008171081,8776.79999999999
"10362",14176,"La Pampa","Toay",11019,2001,NA,1,0,3724,772,1999,NA,NA,2.77781534194946,1,0.971650004386902,9256
"10363",3971,"La Pampa","Toay",11019,2003,NA,0,1,5330,195,3302,74,NA,6.0884428024292,1,0.975018000602722,9754.47044417906
"10364",17030,"La Pampa","Toay",11019,2003,NA,1,0,0,NA,NA,NA,NA,NA,1,0.975018000602722,9754.47044417906
"10365",8056,"La Pampa","Trenel",11020,1954,NA,1,0,2575,332,1847,NA,NA,1.80256009101868,0.31311329511496,0.919215015389703,6289.61538461538
"10366",14707,"La Pampa","Trenel",11020,1957,NA,1,0,2694,1304,648,371,NA,4.64356184005737,0.447304707307083,0.922320013696497,5798.30769230769
"10367",1525,"La Pampa","Trenel",11020,1958,NA,0,1,2772,2064,NA,313,NA,2.72739458084106,0.492035178037796,0.923355013132095,5634.53846153844
"10368",8492,"La Pampa","Trenel",11020,1962,NA,1,0,2847,1228,1062,377,NA,3.50135803222656,0.465196895599362,0.927495010874488,5271
"10369",16177,"La Pampa","Trenel",11020,1963,NA,1,0,2942,1313,1487,NA,NA,4.06090068817139,0.407047283649447,0.928530010310086,5253
"10370",5725,"La Pampa","Trenel",11020,1963,NA,0,1,2947,1344,1154,NA,NA,3.55882573127747,0.407047283649447,0.928530010310086,5253
"10371",8922,"La Pampa","Trenel",11020,1965,NA,1,0,2982,1414,1186,NA,83,3.55749011039734,0.290748059749603,0.930600009181283,5217
"10372",16676,"La Pampa","Trenel",11020,1973,3,1,0,3251,248,1450,NA,NA,3.07741093635559,0.113207548856735,0.938880004666069,5226.6
"10373",4699,"La Pampa","Trenel",11020,1973,3,0,1,3251,301,1444,NA,NA,3.17443466186523,0.113207548856735,0.938880004666069,5226.6
"10374",5205,"La Pampa","Trenel",11020,1973,9,0,1,3013,796,1436,NA,NA,3.04389476776123,0.113207548856735,0.938880004666069,5226.6
"10375",2024,"La Pampa","Trenel",11020,1983,NA,0,1,3297,1455,1352,NA,NA,2.7027747631073,0.490566045045853,0.94922999902205,5462
"10376",9410,"La Pampa","Trenel",11020,1983,NA,1,0,3287,1408,1347,NA,NA,2.78201055526733,0.490566045045853,0.94922999902205,5462
"10377",9936,"La Pampa","Trenel",11020,1985,NA,1,0,3334,1460,1409,NA,NA,2.66161417961121,0.566037744283676,0.951299997893247,5464
"10378",10464,"La Pampa","Trenel",11020,1987,NA,1,0,3477,1436,1867,NA,NA,2.1730329990387,0.6415094435215,0.953369996764443,5466
"10379",10992,"La Pampa","Trenel",11020,1989,NA,1,0,3361,1261,1797,NA,NA,2.45341730117798,0.716981142759323,0.95543999563564,5468
"10380",2552,"La Pampa","Trenel",11020,1989,NA,0,1,3416,1304,1808,NA,NA,2.45878744125366,0.716981142759323,0.95543999563564,5468
"10381",11521,"La Pampa","Trenel",11020,1991,NA,1,0,3453,1033,1854,NA,NA,2.5701949596405,0.792452841997147,0.957509994506836,5470
"10382",12051,"La Pampa","Trenel",11020,1993,NA,1,0,3420,937,1615,NA,NA,3.16340374946594,0.86792454123497,0.95988599061966,5440.8
"10383",3089,"La Pampa","Trenel",11020,1995,NA,0,1,3441,888,1753,NA,NA,2.85485172271729,0.943396240472794,0.962261986732483,5411.6
"10384",12588,"La Pampa","Trenel",11020,1995,NA,1,0,3432,954,1806,NA,NA,2.75671672821045,0.943396240472794,0.962261986732483,5411.6
"10385",13125,"La Pampa","Trenel",11020,1997,NA,1,0,3332,886,1734,NA,NA,2.75061225891113,1,0.964637982845307,5382.4
"10386",13655,"La Pampa","Trenel",11020,1999,NA,1,0,3591,1670,1635,NA,NA,2.33336114883423,1,0.96701397895813,5353.2
"10387",3628,"La Pampa","Trenel",11020,1999,NA,0,1,3596,1849,1497,NA,NA,2.27388095855713,1,0.96701397895813,5353.2
"10388",14177,"La Pampa","Trenel",11020,2001,NA,1,0,2645,377,1698,NA,NA,2.13606643676758,1,0.969389975070953,5324
"10389",3972,"La Pampa","Trenel",11020,2003,NA,0,1,3363,103,2326,63,NA,4.59595537185669,1,0.971765971183777,5294.91967501783
"10390",17031,"La Pampa","Trenel",11020,2003,NA,1,0,0,NA,NA,NA,NA,NA,1,0.971765971183777,5294.91967501783
"10391",8057,"La Pampa","Utracan",11021,1954,NA,1,0,3977,967,2752,NA,NA,1.84445941448212,0.539346415262955,0.832285669716922,9711.30769230769
"10392",14708,"La Pampa","Utracan",11021,1957,NA,1,0,3973,2168,793,222,NA,4.26170969009399,0.577529648175606,0.840319535949013,9425.15384615384
"10393",1526,"La Pampa","Utracan",11021,1958,NA,0,1,4354,3020,NA,193,NA,3.397141456604,0.590257392479824,0.842997491359711,9329.76923076922
"10394",8493,"La Pampa","Utracan",11021,1962,NA,1,0,4472,2663,1101,129,NA,3.90176606178284,0.621476566791535,0.853709313002499,9256.8
"10395",16178,"La Pampa","Utracan",11021,1963,NA,1,0,4547,2304,1327,NA,NA,4.48095798492432,0.624358409643174,0.856387268413196,9315.7
"10396",5726,"La Pampa","Utracan",11021,1963,NA,0,1,4554,2277,948,NA,NA,4.58361864089966,0.624358409643174,0.856387268413196,9315.7
"10397",8923,"La Pampa","Utracan",11021,1965,NA,1,0,4478,2183,1555,NA,69,4.19542455673218,0.630122095346451,0.861743179234591,9433.5
"10398",4700,"La Pampa","Utracan",11021,1973,3,0,1,5599,837,2270,NA,NA,3.57616972923279,0.660772943496704,0.883166822520169,10103
